eid,threshold_l,threshold_r,threshold,bias_l,bias_r,bias,lapselow_l,lapselow_r,lapselow,lapsehigh_l,lapsehigh_r,lapsehigh,corr_rt_median,rt_median,rt_raw_median,rt_CV,rt_raw_CV,corr_rt_CV,rt_MAD,rt_raw_MAD,corr_rt_MAD,bias_shift,lapselow_shift,lapsehigh_shift,abs_bias,mean_lapse,mouse_age,age_group,age_months,age_years
56956777-dca5-468c-87cb-78150432cc57,7.052216108213428,5.000077581778549,6.0832268486954195,0.0030470707623251503,0.0005432999508855737,0.0009511114719208382,0.01923593419539773,0.02655872639060753,0.02363718278347085,8.866343157598566e-12,1.5704673476778058e-07,2.0902010200942395e-11,0.4328125775007265,0.4357113304724862,0.4357113304724862,0.6824642765701059,0.6824642765701059,0.679923282897402,0.16335886409183334,0.16335886409183334,0.16163506903194497,0.0025037708114395768,-0.007322792195209801,-1.5703786842462297e-07,0.0009511114719208382,0.01181859140218643,213,young,7.1,0.5835616438356165
4364a246-f8d7-4ce7-ba23-a098104b96e4,12.432210690694756,16.255852140573356,12.075951016168979,5.16807118850014,-9.248174855679078,-1.314618116313187,0.03086967762819258,3.658050067949503e-12,0.04081286815617671,0.11035959150712395,0.05045904153945221,0.08803071951502639,0.2947547027413009,0.2947547027413009,0.2947547027413009,0.4675605981906286,0.4675605981906286,0.38056466080615264,0.05968707802620089,0.05968707802620089,0.0579707833412329,14.416246044179218,0.03086967762453453,0.05990054996767174,1.314618116313187,0.06442179383560155,146,young,4.866666666666666,0.4
b182b754-3c3e-4942-8144-6ee790926b58,9.06742395195944,17.019180946139983,9.565588149859327,0.007557691725651065,-11.827094885636589,-2.735614768673093,6.015409382393837e-10,9.436828502300032e-10,0.022868546799432038,7.32498157604001e-08,2.429866802903587e-07,1.1364026173014891e-11,0.3672458551056934,0.3703564995698798,0.3703564995698798,0.5860258971246914,0.5860258971246914,0.58706533755167,0.08627741550384371,0.08627741550384371,0.08289059301066004,11.83465257736224,-3.421419119906195e-10,-1.6973686452995862e-07,2.735614768673093,0.011434273405398033,147,young,4.9,0.40273972602739727
a8a8af78-16de-4841-ab07-fde4b5281a03,10.391670018603639,13.444772091592661,12.357708861011956,6.285293694770717,-0.0035912846695770268,5.022494669665843,0.014426024183155839,6.005820636679423e-12,0.01018317292466085,6.715284406765665e-10,0.029429247383614028,2.7418085144874174e-10,0.28694132771192926,0.2970310063180932,0.2970310063180932,0.5988058634609904,0.5988058634609904,0.5869725423174718,0.0498092857757228,0.0498092857757228,0.04226618007521671,6.288884979440294,0.014426024177150018,-0.029429246712085588,5.022494669665843,0.005091586599420851,148,young,4.933333333333334,0.4054794520547945
032ffcdf-7692-40b3-b9ff-8def1fc18b2e,7.201470322673689,5.9393977810228185,10.103555650967031,4.098042789625723,-3.3099181281388637,-0.15891911523394947,0.026371515393180195,0.08779663808517058,0.02416370169619221,0.027847788589764444,3.790765524319989e-12,0.010397481445404658,0.29057515177044024,0.2942890960442241,0.2942890960442241,0.5934038093666504,0.5934038093666504,0.6050867999933147,0.0646886809531111,0.0646886809531111,0.0604500287363408,7.407960917764587,-0.06142512269199038,0.027847788585973678,0.15891911523394947,0.017280591570798434,149,young,4.966666666666667,0.40821917808219177
8c33abef-3d3e-4d42-9f27-445e9def08f9,21.80264785754178,13.625100907835044,14.88200411119046,-1.7834445271510013,-13.768846121195498,-10.203068824887513,0.0005738683242949582,0.09152116428505785,0.05402984434152166,2.9889179744171446e-11,0.032938545860155356,0.03280388598753062,0.30276643337663245,0.3034414935561926,0.3034414935561926,0.5528207085419978,0.5528207085419978,0.5459418350222255,0.057491275421398286,0.057491275421398286,0.05502985811790495,11.985401594044497,-0.0909472959607629,-0.032938545830266175,10.203068824887513,0.04341686516452614,226,young,7.533333333333333,0.6191780821917808
ebe2efe3-e8a1-451a-8947-76ef42427cc9,14.031402287799342,5.0000000144566625,14.042651468203161,0.48995755547379777,-10.522694662217843,-5.204322598059724,0.015466786109979406,0.08901896095055334,0.035998889885504926,0.13343025674514514,0.04864894775780845,0.0745378833791124,0.2754567314783003,0.27514314565917175,0.27514314565917175,0.4311420610381114,0.4311420610381114,0.4187031968655018,0.04190928269412099,0.04190928269412099,0.03999820631707965,11.01265221769164,-0.07355217484057393,0.08478130898733668,5.204322598059724,0.05526838663230866,232,old,7.733333333333333,0.6356164383561644
5569f363-0934-464e-9a5b-77c8e67791a1,9.51538560640906,5.051941882289377,7.888914354986532,0.9631927957376605,-0.0029976751067720946,0.4108907975765977,3.345420224530238e-11,1.0734431772677778e-10,4.179736187722456e-05,0.019955725484865752,0.04363973897908886,0.03556382958579662,0.3176984238500608,0.3204647470543023,0.3204647470543023,0.5570267437013094,0.5570267437013094,0.5557458753432553,0.07976332675428921,0.07976332675428921,0.0776380072686606,0.9661904708444325,-7.38901154814754e-11,-0.02368401349422311,0.4108907975765977,0.017802813473836922,155,young,5.166666666666667,0.4246575342465753
5ec72172-3901-4771-8777-6e9490ca51fc,12.29778947976056,10.283211837376893,11.021653395264533,3.6359867684873155,-1.4695366442058553,1.4519213109805034,1.4616369974412194e-07,0.0039977506825163555,5.629428476455925e-11,0.02035970988988889,2.4823148524647323e-06,0.01222284449440027,0.33127650122649754,0.33127650122649754,0.33127650122649754,0.5856379817133733,0.5856379817133733,0.5862137136327366,0.06794006988478435,0.06794006988478435,0.06523705871743601,5.105523412693171,-0.003997604518816611,0.020357227575036423,1.4519213109805034,0.006111422275347278,156,young,5.2,0.4273972602739726
7af49c00-63dd-4fed-b2e0-1b3bd945b20b,20.561212138397295,35.19034063415285,19.718351980895303,9.764259286529871,-14.48005014199499,-0.34609550072597983,3.5822420399911854e-11,9.317834858184634e-08,2.98215560377055e-11,0.051113930107993324,1.3315321206673912e-11,0.028624396798641705,0.290595526308266,0.2927662828794837,0.2927662828794837,0.6766016263808918,0.6766016263808918,0.698357532388896,0.0631436022474646,0.0631436022474646,0.06300115404280862,24.24430942852486,-9.314252616144643e-08,0.051113930094678,0.34609550072597983,0.01431219841423163,147,young,4.9,0.40273972602739727
f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,10.913845365794074,7.5732144119052265,10.955732301287284,-0.005414814791905843,0.010635106064159412,3.3023293762896166,7.251614438510326e-12,7.520298616982598e-11,3.07933997886141e-11,0.16480022893511415,0.09115420943984763,0.07611176777688258,0.2614150808261684,0.2646082552170412,0.2646082552170412,0.731758245336578,0.731758245336578,0.6771662690968036,0.04941870257107438,0.04941870257107438,0.0480995980472016,-0.016049920856065256,-6.795137173131566e-11,0.07364601949526652,3.3023293762896166,0.03805588390383799,148,young,4.933333333333334,0.4054794520547945
21d21fc3-4201-4edc-802a-c67b61952548,35.021848983355866,5.2658099171371315,14.857866027080064,13.929000626010543,-12.057510971412901,-6.363417109885332,2.7016641009902107e-05,1.3508705920974993e-11,1.1549053803699386e-10,8.568668975031156e-12,0.07686032440413335,0.1114883557302715,0.253641873753736,0.2617745926662564,0.2617745926662564,0.5718600903828016,0.5718600903828016,0.5395672434413421,0.04987137091018212,0.04987137091018212,0.043728459401563696,25.986511597423444,2.7016627501196187e-05,-0.07686032439556467,6.363417109885332,0.055744177922881014,154,young,5.133333333333334,0.42191780821917807
6ed57216-498d-48a6-b48b-a243a34710ea,5.00000062265884,6.9802657451496835,5.48309596653017,-1.2110124714431945,-3.3025475443727474,-1.87938123138437,0.011700371793126756,0.04206810587256764,0.03144994740391523,0.08394944486931107,0.030614637215014805,0.05206921901551111,0.3418211870448431,0.3540114134078749,0.3540114134078749,0.7140031083380975,0.7140031083380975,0.6998965272295606,0.10919753043606309,0.10919753043606309,0.09700730407303129,2.091535072929553,-0.03036773407944088,0.05333480765429626,1.87938123138437,0.041759583209713166,153,young,5.1,0.4191780821917808
35ed605c-1a1a-47b1-86ff-2b56144f55af,7.883792446366315,5.000000038098216,5.56481772730292,0.20417835342542012,-1.4536277501398267,-0.5284961396623947,0.014416364111095745,0.03207290332558145,0.03198015815311343,0.08376619679308323,0.012542387859782646,0.045098955571121424,0.3981669973738917,0.4039025822913515,0.4039025822913515,0.6032717615946815,0.6032717615946815,0.6099003760090494,0.13721512609762954,0.13721512609762954,0.1337748913406358,1.657806103565247,-0.017656539214485706,0.07122380893330058,0.5284961396623947,0.03853955686211743,154,young,5.133333333333334,0.42191780821917807
fa1f26a1-eb49-4b24-917e-19f02a18ac61,5.000000035601303,5.000000005085644,5.309946914181486,-2.9767454361754915,-4.871662625236315,-4.090038496946465,0.059319665175284045,0.059297942542111806,0.06566082719121383,0.12644929500195257,0.03340328391261021,0.05189324649316205,0.4148764427666265,0.44140173989222825,0.44140173989222825,0.6999376920133672,0.6999376920133672,0.7222076944526773,0.17776554282491475,0.17776554282491475,0.16525493313967848,1.8949171890608234,2.172263317223866e-05,0.09304601108934235,4.090038496946465,0.058777036842187935,155,young,5.166666666666667,0.4246575342465753
ee212778-3903-4f5b-ac4b-a72f22debf03,5.000000036081651,9.587199919127952,5.000000071226844,-2.5076781157097345,-4.571681459009767,-3.3513194895122655,0.02127002458190725,5.074747058560421e-12,0.02528566307936079,0.15388156202603942,0.1018174686230273,0.13560625955776467,0.3591938104113978,0.3556671777964766,0.3556671777964766,0.606320434741352,0.606320434741352,0.5532211573259306,0.10021255176900473,0.10021255176900473,0.09326291503271028,2.0640033433000324,0.021270024576832504,0.052064093403012116,3.3513194895122655,0.08044596131856273,156,young,5.2,0.4273972602739726
91a3353a-2da1-420d-8c7c-fad2fedfdd18,7.090636966201655,5.000081834157293,6.0679606168766025,-0.0062478593705980025,-0.0021192401194342425,-2.224485176487838,0.15378994450544337,0.15939495248431806,0.1286992749613349,2.3081404518842728e-12,1.508723023355841e-07,7.153031778251266e-11,0.3351255833968025,0.3557951263989878,0.3557951263989878,0.5826362456134914,0.5826362456134914,0.599641572489383,0.09872092835988161,0.09872092835988161,0.07485892001170669,-0.00412861925116376,-0.005605007978874699,-1.508699941951322e-07,2.224485176487838,0.0643496375164326,157,young,5.233333333333333,0.4301369863013699
